id,bien_receta_id,bien_insumo_id,unidad_medida_id,precio_tipo_id,cantidad,precio,cantidad_umc,precio_umc,obligatorio,estado,fecha_creacion,usuario_creacion
744,215,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:33:47",9
745,216,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:34:35",9
746,87,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:36:03",9
747,88,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:37:08",9
748,89,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:38:19",9
749,217,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:40:30",9
750,218,1,26,1,1.00,0.010000,0.001000,10.000000,0,1,"2018-02-02 23:41:31",9
751,219,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:42:22",9
752,220,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-02 23:43:09",9
754,111,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:04:01",9
755,221,27,51,1,0.50,0.010000,0.062500,0.080000,1,1,"2018-02-03 00:05:40",9
756,221,38,26,1,20.00,0.000000,20.000000,0.000000,1,1,"2018-02-03 00:05:40",9
757,221,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-02-03 00:05:40",9
758,221,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
759,221,353,26,1,45.00,0.000000,45.000000,0.000000,1,1,"2018-02-03 00:05:40",9
760,221,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
761,221,59,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
762,221,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
763,221,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
764,221,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-03 00:05:40",9
765,221,290,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:05:40",9
766,111,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-03 00:06:05",9
767,222,27,51,1,2.00,0.010000,0.250000,0.080000,1,1,"2018-02-03 00:11:01",9
769,222,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-02-03 00:11:01",9
770,222,198,48,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:11:01",9
771,222,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-03 00:11:01",9
772,222,58,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-03 00:11:01",9
773,222,287,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-03 00:11:01",9
774,222,59,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-03 00:11:01",9
775,222,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 00:11:01",9
776,222,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-03 00:11:01",9
779,38,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-03 00:14:31",9
780,223,198,48,1,1.00,0.010000,1.000000,0.010000,1,1,"2018-02-03 00:17:11",9
781,224,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-03 10:31:29",9
782,225,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-03 10:32:38",9
783,45,287,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 12:23:08",9
784,45,58,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-03 12:23:08",9
785,226,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-04 20:16:17",9
786,227,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-04 20:17:42",9
787,228,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-04 20:19:15",9
788,229,2,26,1,1200.00,0.010000,1.200000,10.000000,1,1,"2018-02-04 20:44:59",9
789,229,21,26,1,1000.00,0.000000,1.000000,0.000000,1,1,"2018-02-04 20:44:59",9
790,229,19,-1,1,16.00,0.000000,16.000000,0.000000,1,1,"2018-02-04 20:44:59",9
791,229,24,-1,1,16.00,0.000000,16.000000,0.000000,1,1,"2018-02-04 20:44:59",9
792,229,1,26,1,1680.00,0.000000,1.680000,0.000000,1,1,"2018-02-04 20:44:59",9
793,229,16,26,1,34.00,0.000000,34.000000,0.000000,1,1,"2018-02-04 20:44:59",9
794,229,15,26,1,38.00,0.000000,0.038000,0.000000,1,1,"2018-02-04 20:44:59",9
795,229,320,26,1,7.00,0.000000,7.000000,0.000000,1,1,"2018-02-04 20:45:00",9
796,230,2,26,1,600.00,0.002030,0.600000,2.030000,1,1,"2018-02-04 21:06:37",9
797,230,21,26,1,500.00,0.008800,0.500000,8.800000,1,1,"2018-02-04 21:06:37",9
798,230,19,-1,1,8.00,0.333330,8.000000,0.333330,1,1,"2018-02-04 21:06:37",9
799,230,24,-1,1,8.00,0.300000,8.000000,0.300000,1,1,"2018-02-04 21:06:37",9
800,230,1,26,1,840.00,0.002320,0.840000,2.320000,1,1,"2018-02-04 21:06:37",9
801,230,16,26,1,17.00,0.008000,17.000000,0.008000,1,1,"2018-02-04 21:06:37",9
802,230,15,26,1,19.00,0.004000,0.019000,4.000000,1,1,"2018-02-04 21:06:37",9
803,230,320,26,1,4.00,0.001800,4.000000,0.001800,1,1,"2018-02-04 21:06:37",9
804,230,6,26,1,400.00,0.014170,0.666800,8.500300,1,1,"2018-02-04 21:06:37",9
805,231,19,-1,1,8.00,0.333330,8.000000,0.333330,1,1,"2018-02-04 21:14:25",9
806,231,17,30,1,500.00,0.006340,0.100000,31.700000,1,1,"2018-02-04 21:14:25",9
807,231,2,26,1,600.00,0.002030,0.600000,2.030000,1,1,"2018-02-04 21:14:25",9
808,231,323,30,1,316.00,0.003560,0.351076,3.204320,1,1,"2018-02-04 21:14:25",9
809,231,1,26,1,800.00,0.002320,0.800000,2.320000,1,1,"2018-02-04 21:14:25",9
810,231,16,26,1,34.00,0.008000,34.000000,0.008000,1,1,"2018-02-04 21:14:25",9
811,231,343,26,1,110.00,0.000000,110.000000,0.000000,1,1,"2018-02-04 21:14:25",9
812,232,345,26,1,100.00,0.010000,100.000000,0.010000,1,1,"2018-02-04 22:45:03",9
813,232,19,-1,1,8.00,0.000000,8.000000,0.000000,1,1,"2018-02-04 22:45:03",9
814,232,17,30,1,500.00,0.000000,0.100000,0.000000,1,1,"2018-02-04 22:45:03",9
815,232,2,26,1,600.00,0.000000,0.600000,0.000000,1,1,"2018-02-04 22:45:03",9
816,232,1,26,1,800.00,0.000000,0.800000,0.000000,1,1,"2018-02-04 22:45:03",9
817,232,16,26,1,40.00,0.000000,40.000000,0.000000,1,1,"2018-02-04 22:45:03",9
818,232,13,44,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-04 22:45:03",9
819,232,18,30,1,316.00,0.000000,0.334012,0.000000,1,1,"2018-02-04 22:45:03",9
820,233,19,-1,1,8.00,0.333330,8.000000,0.333330,1,1,"2018-02-04 23:03:55",9
821,233,17,30,1,500.00,0.006340,0.100000,31.699999,1,1,"2018-02-04 23:03:55",9
822,233,2,26,1,850.00,0.002030,0.850000,2.030000,1,1,"2018-02-04 23:03:55",9
823,233,18,30,1,316.00,0.006650,0.334012,6.291391,1,1,"2018-02-04 23:03:55",9
824,233,1,26,1,800.00,0.002320,0.800000,2.320000,1,1,"2018-02-04 23:03:55",9
825,233,16,26,1,44.00,0.008000,44.000000,0.008000,1,1,"2018-02-04 23:03:55",9
826,233,13,44,1,1.00,2.500000,1.000000,2.500000,1,1,"2018-02-04 23:03:55",9
834,235,19,-1,1,8.00,0.333330,8.000000,0.333330,1,1,"2018-02-04 23:07:30",9
835,235,17,30,1,500.00,0.006340,0.100000,31.699999,1,1,"2018-02-04 23:07:30",9
836,235,2,26,1,850.00,0.002030,0.850000,2.030000,1,1,"2018-02-04 23:07:30",9
837,235,18,30,1,315.00,0.006650,0.332955,6.291391,1,1,"2018-02-04 23:07:30",9
838,235,1,26,1,800.00,0.002320,0.800000,2.320000,1,1,"2018-02-04 23:07:30",9
839,235,16,26,1,44.00,0.008000,44.000000,0.008000,1,1,"2018-02-04 23:07:30",9
840,235,13,44,1,1.00,2.500000,1.000000,2.500000,1,1,"2018-02-04 23:07:30",9
841,235,350,26,1,1000.00,0.000000,1000.000000,0.000000,1,1,"2018-02-04 23:15:03",9
842,233,351,26,1,1000.00,0.000000,1000.000000,0.000000,1,1,"2018-02-04 23:15:43",9
843,236,27,51,1,16.00,0.010000,2.000000,0.080000,1,1,"2018-02-04 23:26:15",9
844,236,352,26,1,794.00,0.000000,2.000086,0.000000,1,1,"2018-02-04 23:26:15",9
845,236,6,26,1,400.00,0.000000,0.666800,0.000000,1,1,"2018-02-04 23:26:15",9
846,237,25,30,1,600.00,0.000000,0.000000,0.000000,1,1,"2018-02-04 23:29:02",9
847,237,6,26,1,1200.00,0.014170,2.000400,8.500300,1,1,"2018-02-04 23:29:02",9
851,239,2,26,1,500.00,0.002030,0.500000,2.030000,1,1,"2018-02-04 23:31:20",9
852,239,25,30,1,360.00,0.000000,0.000000,0.000000,1,1,"2018-02-04 23:31:20",9
853,239,21,26,1,40.00,0.008800,0.040000,8.800000,1,1,"2018-02-04 23:31:20",9
854,240,323,30,1,250.00,0.010000,0.277750,9.000900,1,1,"2018-02-04 23:32:59",9
855,240,2,26,1,300.00,0.000000,0.300000,0.000000,1,1,"2018-02-04 23:32:59",9
856,240,1,26,1,175.00,0.000000,0.175000,0.000000,1,1,"2018-02-04 23:32:59",9
857,240,21,26,1,240.00,0.000000,0.240000,0.000000,1,1,"2018-02-04 23:32:59",9
858,240,6,26,1,30.00,0.000000,0.050010,0.000000,1,1,"2018-02-04 23:32:59",9
861,242,28,-1,1,6.00,0.010000,6.000000,0.010000,1,1,"2018-02-04 23:34:38",9
862,242,352,63,1,1.00,4.300000,1.000000,4.300000,1,1,"2018-02-04 23:34:38",9
863,243,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-04 23:37:40",9
864,244,3,26,1,125.00,0.001920,0.125000,1.920000,1,1,"2018-02-04 23:50:23",9
865,244,2,26,1,125.00,0.002030,0.125000,2.030000,1,1,"2018-02-04 23:50:23",9
866,244,1,26,1,250.00,0.002320,0.250000,2.320000,1,1,"2018-02-04 23:50:23",9
867,244,21,26,1,110.00,0.008800,0.110000,8.800000,1,1,"2018-02-04 23:50:23",9
868,244,321,30,1,5.00,0.008590,0.005000,8.590000,1,1,"2018-02-04 23:50:23",9
869,245,360,26,1,1000.00,0.000000,1000.000000,0.000000,1,1,"2018-02-04 23:53:37",9
870,245,3,26,1,120.00,0.001920,0.120000,1.920000,1,1,"2018-02-04 23:53:37",9
871,245,28,-1,1,3.00,0.000000,3.000000,0.000000,1,1,"2018-02-04 23:53:37",9
872,245,254,26,1,5.00,0.000000,5.000000,0.000000,1,1,"2018-02-04 23:53:37",9
873,246,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-04 23:57:07",9
876,248,334,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-05 00:09:11",9
877,249,334,-1,1,1.00,0.010000,1.000000,0.010000,1,1,"2018-02-05 00:09:47",9
878,250,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:10:20",9
879,251,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:10:48",9
880,252,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:11:21",9
881,253,334,-1,1,1.00,0.010000,1.000000,0.010000,1,1,"2018-02-05 00:12:05",9
882,254,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:14:17",9
883,255,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:14:48",9
884,256,334,-1,1,1.00,0.050000,1.000000,0.050000,1,1,"2018-02-05 00:15:20",9
885,257,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:15:52",9
886,258,334,-1,1,1.00,5.250000,1.000000,5.250000,1,1,"2018-02-05 00:16:30",9
887,259,27,51,1,3.00,0.010000,0.375000,0.080000,1,1,"2018-02-05 00:24:29",9
889,259,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:24:29",9
890,259,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:24:29",9
891,259,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:24:29",9
892,259,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:24:29",9
893,259,63,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:24:29",9
894,259,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 00:24:29",9
895,259,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-02-05 00:24:29",9
896,259,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:24:29",9
897,39,44,26,1,80.00,0.000000,0.088880,0.000000,1,1,"2018-02-05 00:29:11",9
898,95,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:36:12",9
899,95,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:36:12",9
900,95,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 00:36:12",9
904,98,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:38:38",9
905,98,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:38:38",9
906,98,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 00:38:38",9
907,51,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:41:00",9
908,51,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:41:00",9
909,51,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:41:00",9
910,51,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 00:41:00",9
917,66,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:44:10",9
918,66,61,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:44:10",9
920,66,353,26,1,50.00,0.000000,50.000000,0.000000,1,1,"2018-02-05 00:44:10",9
921,66,254,26,1,10.00,0.000000,10.000000,0.000000,1,1,"2018-02-05 00:44:10",9
922,66,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 00:44:10",9
926,108,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:49:26",9
927,108,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:49:26",9
928,108,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:49:26",9
929,97,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:51:37",9
930,97,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:51:37",9
931,97,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:51:37",9
932,97,3,26,1,60.00,0.000000,0.060000,0.000000,1,1,"2018-02-05 00:51:37",9
938,96,308,55,1,1.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:54:13",9
939,96,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:54:13",9
940,96,288,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 00:54:13",9
941,96,356,26,1,20.00,0.000000,20.000000,0.000000,1,1,"2018-02-05 00:54:13",9
942,96,3,26,1,40.00,0.000000,0.040000,0.000000,1,1,"2018-02-05 00:54:13",9
943,260,210,51,1,2.00,0.200000,2.000000,0.200000,1,1,"2018-02-05 00:56:59",9
945,260,198,49,1,1.00,0.100000,1.400000,0.071429,1,1,"2018-02-05 00:56:59",9
946,260,61,-1,1,2.00,0.100000,2.000000,0.100000,1,1,"2018-02-05 00:56:59",9
947,260,64,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-05 00:56:59",9
948,260,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:56:59",9
949,260,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:56:59",9
950,261,209,51,1,1.00,0.300000,1.000000,0.300000,1,1,"2018-02-05 00:57:46",9
951,261,28,-1,1,0.50,0.400000,0.500000,0.400000,1,1,"2018-02-05 00:57:46",9
952,261,208,51,1,0.50,0.200000,0.020000,5.000000,1,1,"2018-02-05 00:57:46",9
953,261,198,49,1,1.00,0.200000,1.400000,0.142857,1,1,"2018-02-05 00:57:46",9
954,261,64,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-05 00:57:46",9
955,261,61,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-05 00:57:46",9
956,261,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:57:46",9
957,261,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 00:57:46",9
967,263,38,26,1,20.00,0.010000,20.000000,0.010000,1,1,"2018-02-05 01:11:48",9
968,263,27,51,1,3.00,0.000000,0.375000,0.000000,1,1,"2018-02-05 01:11:48",9
969,263,39,33,1,1.00,0.000000,0.000000,0.000000,1,1,"2018-02-05 01:11:48",9
970,263,3,26,1,30.00,0.000000,0.030000,0.000000,1,1,"2018-02-05 01:11:48",9
971,263,60,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:11:48",9
972,263,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:11:48",9
973,263,61,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:11:48",9
974,263,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 01:11:48",9
975,263,64,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:11:48",9
983,265,208,51,1,1.00,0.010000,0.040000,0.250000,0,1,"2018-02-05 01:14:07",9
984,265,60,-1,1,1.00,0.000000,1.000000,0.000000,0,1,"2018-02-05 01:14:07",9
985,265,46,-1,1,1.00,0.000000,0.050000,0.000000,1,1,"2018-02-05 01:14:07",9
986,265,288,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:14:07",9
987,265,198,49,1,1.00,0.000000,1.400000,0.000000,1,1,"2018-02-05 01:14:07",9
988,265,64,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:14:07",9
989,265,290,-1,1,4.00,0.000000,4.000000,0.000000,1,1,"2018-02-05 01:14:07",9
991,101,64,-1,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-05 01:16:42",9
992,266,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:20:50",9
993,267,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:21:20",9
994,268,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:21:47",9
995,269,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:22:11",9
996,74,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:23:16",9
997,270,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:25:18",9
998,76,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:26:42",9
999,77,389,26,1,50.00,0.010000,50.000000,0.010000,1,1,"2018-02-05 01:27:13",9
1000,271,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:27:38",9
1001,272,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:28:20",9
1002,273,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:28:41",9
1003,274,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:29:05",9
1004,275,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:29:29",9
1005,276,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:29:50",9
1006,277,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:30:15",9
1007,85,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 01:31:38",9
1008,86,389,26,1,1.00,0.010000,1.000000,0.010000,1,1,"2018-02-05 01:32:43",9
1010,279,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-05 10:03:13",9
1011,167,4,26,1,120.00,0.000000,0.120000,0.000000,1,1,"2018-02-05 11:24:20",9
1012,168,4,26,1,120.00,0.011210,0.120000,11.210000,1,1,"2018-02-05 11:24:52",9
1013,280,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-06 10:57:24",9
1015,92,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-06 18:33:44",9
1016,281,19,-1,1,12.00,0.333330,12.000000,0.333330,1,1,"2018-02-06 19:10:00",9
1017,281,2,26,1,600.00,0.002030,0.600000,2.030000,1,1,"2018-02-06 19:10:00",9
1018,282,22,26,1,400.00,0.000000,0.400000,0.000000,1,1,"2018-02-06 19:11:55",9
1019,282,20,35,1,3.00,0.010000,3.000000,0.010000,1,1,"2018-02-06 19:11:55",9
1020,282,14,26,1,1300.00,0.000000,1.300000,0.000000,1,1,"2018-02-06 19:11:55",9
1021,283,22,26,1,200.00,0.005150,0.200000,5.150000,1,1,"2018-02-06 19:14:03",9
1022,283,20,35,1,1.00,7.700000,1.000000,7.700000,1,1,"2018-02-06 19:14:03",9
1023,283,14,27,1,1.20,8.000000,1.200000,8.000000,1,1,"2018-02-06 19:14:03",9
1024,283,23,26,1,900.00,0.037220,3.964500,8.449489,1,1,"2018-02-06 19:14:03",9
1025,284,365,26,1,250.00,0.037020,250.000000,0.037020,1,1,"2018-02-06 19:33:16",9
1026,284,364,26,1,250.00,0.015460,250.000000,0.015460,1,1,"2018-02-06 19:33:16",9
1027,284,10,3,1,2.00,0.517260,2.000000,0.517260,1,1,"2018-02-06 19:33:16",9
1030,287,364,26,1,500.00,0.015460,500.000000,0.015460,1,1,"2018-02-06 19:38:45",9
1031,287,36,26,1,100.00,0.000000,0.133300,0.000000,1,1,"2018-02-06 19:38:45",9
1032,288,364,26,1,500.00,0.015460,500.000000,0.015460,1,1,"2018-02-06 19:41:04",9
1033,288,7,26,1,100.00,0.016670,0.166700,10.000000,1,1,"2018-02-06 19:41:04",9
1034,289,364,26,1,500.00,0.010000,500.000000,0.010000,1,1,"2018-02-06 19:43:02",9
1035,289,6,26,1,100.00,0.010000,0.166700,5.998800,1,1,"2018-02-06 19:43:02",9
1036,290,364,26,1,500.00,0.015460,500.000000,0.015460,1,1,"2018-02-06 19:45:08",9
1037,290,357,26,1,100.00,0.002500,100.000000,0.002500,1,1,"2018-02-06 19:45:08",9
1038,291,364,26,1,500.00,0.015460,500.000000,0.015460,1,1,"2018-02-06 19:46:46",9
1039,291,334,-1,1,1.00,0.870750,1.000000,0.870750,1,1,"2018-02-06 19:46:46",9
1042,292,44,26,1,30.00,0.000000,0.033330,0.000000,1,1,"2018-02-07 15:00:16",9
1043,293,341,-1,1,1.00,0.120000,1.000000,0.120000,1,1,"2018-02-07 15:06:12",9
1045,294,341,-1,1,1.00,0.120000,1.000000,0.120000,1,1,"2018-02-07 15:07:37",9
1050,296,329,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-07 15:11:32",9
1056,297,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 15:17:54",9
1059,298,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 15:18:50",9
1060,298,359,26,1,1.00,0.000000,1.000000,0.000000,1,1,"2018-02-07 15:18:50",9
1061,298,363,27,1,1.00,0.000000,1000.000000,0.000000,1,1,"2018-02-07 15:18:50",9
1062,299,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-07 17:15:44",9
1066,300,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:16:42",9
1069,301,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:17:36",9
1072,302,310,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:18:49",9
1073,302,353,26,1,50.00,0.000000,50.000000,0.000000,1,1,"2018-02-07 17:18:49",9
1074,302,373,26,1,1.00,4.820000,1.000000,4.820000,1,1,"2018-02-07 17:18:49",9
1078,304,346,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:20:51",9
1079,304,364,26,1,1.00,12.030000,1.000000,12.030000,1,1,"2018-02-07 17:20:51",9
1080,305,329,-1,1,1.00,0.100000,1.000000,0.100000,1,1,"2018-02-07 17:21:41",9
1083,306,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:22:25",9
1084,306,364,26,1,1.00,12.030000,1.000000,12.030000,1,1,"2018-02-07 17:22:25",9
1091,310,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 17:25:39",9
1094,311,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 18:47:12",9
1096,312,346,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-07 18:56:00",9
1097,312,364,26,1,1.00,0.010000,1.000000,0.010000,1,1,"2018-02-07 18:56:00",9
1099,314,1,26,1,10.00,0.010000,0.010000,10.000000,1,1,"2018-02-08 09:00:35",9
1100,315,1,26,1,20.00,0.010000,0.020000,10.000000,1,1,"2018-02-08 09:01:25",9
1101,316,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:02:17",9
1102,317,1,26,1,30.00,0.010000,0.030000,10.000000,1,1,"2018-02-08 09:03:07",9
1103,318,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:03:53",9
1104,319,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:04:24",9
1107,322,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:05:45",9
1108,323,1,26,1,1.01,0.010000,0.001010,10.000000,1,1,"2018-02-08 09:06:12",9
1109,324,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:06:41",9
1112,327,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 09:08:20",9
1113,328,318,-1,1,1.00,0.020000,1.000000,0.020000,1,1,"2018-02-08 10:01:09",9
1115,329,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 11:48:49",9
1116,330,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 12:41:53",9
1117,331,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-08 12:43:42",9
1118,332,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-09 10:39:52",9
1119,333,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-09 10:41:11",9
1120,334,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-12 10:57:56",9
1121,335,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-15 14:26:44",9
1122,303,1,26,1,1.00,0.010000,0.001000,10.000000,1,1,"2018-02-19 11:19:26",9
1123,336,27,51,1,3.00,1.000000,0.375000,8.000000,1,1,"2018-02-20 19:31:10",13
