id,bien_id,moneda_id,precio_tipo_id,unidad_medida_id,precio,incluye_igv,check_igv,descuento,estado,fecha_creacion,usuario_creacion
2633,409,2,1,-1,0.008475,0.010000,1,0.000000,1,"2018-03-28 12:35:44",13
2634,409,2,2,-1,5.932203,7.000000,1,0.000000,1,"2018-03-28 12:35:44",13
2635,411,2,1,-1,0.008475,0.010000,1,0.000000,1,"2018-03-28 12:36:43",13
2636,411,2,2,-1,5.932203,7.000000,1,0.000000,1,"2018-03-28 12:36:43",13
2637,412,2,1,-1,1.188153,1.402020,1,0.000000,1,"2018-04-02 11:27:37",9
2638,412,2,2,-1,5.084746,6.000000,1,0.000000,1,"2018-04-02 11:27:37",9
2639,413,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-04-02 13:34:17",9
2640,413,2,2,-1,2.118644,2.500000,1,0.000000,1,"2018-04-02 13:34:17",9
2641,414,2,1,-1,1.476847,1.742680,1,0.000000,1,"2018-04-03 10:42:51",9
2642,414,2,2,-1,5.084746,6.000000,1,0.000000,1,"2018-04-03 10:42:51",9
2643,4,2,1,42,475.000000,560.500000,1,0.000000,1,"2018-04-26 12:57:25",9
2644,320,2,1,11,1.525424,1.800000,1,0.000000,1,"2018-04-26 13:16:22",9
2645,24,2,1,-1,0.254237,0.300000,1,0.000000,1,"2018-04-26 13:22:59",9
2646,422,2,1,-1,0.737924,0.870750,1,0.000000,1,"2018-04-28 10:40:10",9
2647,422,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-04-28 10:40:10",9
2648,45,2,2,7,2.542373,3.000000,1,0.000000,1,"2018-04-28 11:04:55",9
2649,45,2,2,5,29.661017,35.000000,1,0.000000,1,"2018-04-28 11:06:17",9
2650,45,4,1,7,1.694915,2.000000,1,0.000000,1,"2018-04-28 11:07:23",9
2651,424,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-05-05 12:22:52",9
2652,424,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-05 12:22:52",9
2653,425,2,1,-1,0.689068,0.813100,1,0.000000,1,"2018-05-05 12:25:13",9
2654,425,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-05-05 12:25:13",9
2655,426,2,1,-1,0.641492,0.756960,1,0.000000,1,"2018-05-05 12:26:04",9
2656,426,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-05-05 12:26:04",9
2657,427,2,1,-1,0.606559,0.715740,1,0.000000,1,"2018-05-05 12:27:04",9
2658,427,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-05-05 12:27:04",9
2659,428,2,1,-1,0.609271,0.718940,1,0.000000,1,"2018-05-05 12:28:04",9
2660,428,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-05-05 12:28:04",9
2661,429,2,2,-1,1.694915,2.000000,1,0.000000,1,"2018-05-07 11:28:20",9
2662,430,2,1,-1,0.536271,0.632800,1,0.000000,1,"2018-05-09 10:46:01",9
2663,430,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-09 10:46:01",9
2664,431,2,1,-1,0.998220,1.177900,1,0.000000,1,"2018-05-09 10:47:40",9
2665,431,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-09 10:47:40",9
2666,432,2,1,-1,0.229695,0.271040,1,0.000000,1,"2018-05-09 10:54:01",9
2667,432,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-09 10:54:01",9
2668,376,2,2,-1,12.711864,15.000000,1,0.000000,1,"2018-05-12 13:07:19",9
2669,377,2,2,-1,12.711864,15.000000,1,0.000000,1,"2018-05-12 13:07:39",9
2670,433,2,2,-1,2.542373,3.000000,1,0.000000,1,"2018-05-12 13:16:14",9
2671,387,2,2,-1,5.084746,6.000000,1,0.000000,1,"2018-05-12 16:00:55",9
2672,434,2,1,-1,0.248441,0.293160,1,0.000000,1,"2018-05-17 10:27:09",13
2673,434,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-17 10:27:09",13
2674,435,2,1,-1,2.443941,2.883850,1,0.000000,1,"2018-05-24 12:01:16",13
2675,435,2,2,-1,2.542373,3.000000,1,0.000000,1,"2018-05-24 12:01:16",13
2676,436,2,1,-1,0.422809,0.498914,1,0.000000,1,"2018-05-24 12:03:07",13
2677,436,2,2,-1,2.542373,3.000000,1,0.000000,1,"2018-05-24 12:03:07",13
2678,437,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-05-24 12:04:48",13
2679,437,2,2,-1,0.008475,0.010000,1,0.000000,1,"2018-05-24 12:04:48",13
2680,438,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-05-25 11:05:26",13
2681,438,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-05-25 11:05:26",13
2682,439,2,1,-1,2.186839,2.580470,1,0.000000,1,"2018-05-26 11:11:17",13
2683,439,2,2,-1,12.711864,15.000000,1,0.000000,1,"2018-05-26 11:11:17",13
2684,440,2,1,-1,0.002119,0.002500,1,0.000000,1,"2018-06-01 13:00:12",13
2685,440,2,2,-1,10.169492,12.000000,1,0.000000,1,"2018-06-01 13:00:12",13
2686,441,2,2,-1,12.711864,15.000000,1,0.000000,1,"2018-06-01 13:07:55",13
2687,442,2,1,11,5.084746,6.000000,1,0.000000,1,"2018-06-04 11:13:18",13
2688,444,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-05 08:38:35",13
2689,444,2,2,-1,1.694915,2.000000,1,0.000000,1,"2018-06-05 08:38:35",13
2690,445,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-05 14:48:54",13
2691,445,2,2,-1,8.474576,10.000000,1,0.000000,1,"2018-06-05 14:48:54",13
2692,446,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-05 14:50:14",13
2693,446,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-06-05 14:50:14",13
2694,447,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-05 14:51:21",13
2695,447,2,2,-1,6.779661,8.000000,1,0.000000,1,"2018-06-05 14:51:21",13
2696,449,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-06-09 12:56:08",13
2697,449,2,2,-1,2.118644,2.500000,1,0.000000,1,"2018-06-09 12:56:08",13
2698,450,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-06-09 12:57:58",13
2699,450,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-06-09 12:57:58",13
2700,452,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-11 10:34:45",13
2701,452,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-06-11 10:34:45",13
2702,454,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-14 11:05:43",9
2703,454,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-06-14 11:05:43",9
2704,451,2,2,-1,25.423729,30.000000,1,0.000000,1,"2018-06-16 18:34:38",13
2705,294,2,2,-1,0.423729,0.500000,1,0.000000,1,"2018-06-18 12:41:27",9
2706,455,2,1,-1,0.030720,0.036250,1,0.000000,1,"2018-06-20 15:27:23",13
2707,455,2,2,-1,10.169492,12.000000,1,0.000000,1,"2018-06-20 15:27:23",13
2708,456,2,1,-1,0.030720,0.036250,1,0.000000,1,"2018-06-20 15:28:05",13
2709,456,2,2,-1,10.169492,12.000000,1,0.000000,1,"2018-06-20 15:28:29",13
2710,457,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-22 11:20:00",13
2711,457,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-06-22 11:20:00",13
2712,458,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-06-28 09:33:30",13
2713,458,2,2,-1,5.084746,6.000000,1,0.000000,1,"2018-06-28 09:33:30",13
2714,462,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-04 11:28:34",13
2715,462,2,2,-1,2.118644,2.500000,1,0.000000,1,"2018-07-04 11:28:34",13
2716,463,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-04 11:29:26",13
2717,463,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-07-04 11:29:26",13
2718,464,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-11 11:15:30",13
2719,464,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-07-11 11:15:30",13
2720,465,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-11 11:16:04",13
2721,465,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-07-11 11:16:04",13
2722,466,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-11 11:25:32",13
2723,466,2,2,-1,2.118644,2.500000,1,0.000000,1,"2018-07-11 11:25:32",13
2724,467,2,1,-1,0.423729,0.500000,1,0.000000,1,"2018-07-11 11:26:26",13
2725,467,2,2,-1,2.118644,2.500000,1,0.000000,1,"2018-07-11 11:26:26",13
2726,469,2,1,-1,0.000017,0.000020,1,0.000000,1,"2018-07-17 11:51:40",13
2727,469,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-07-17 11:51:40",13
2728,470,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-07-18 12:12:42",13
2729,470,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-07-18 12:12:42",13
2730,471,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-08-03 10:58:03",13
2731,471,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-08-03 10:58:03",13
2732,472,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-08-17 07:56:06",13
2733,472,2,2,-1,1.694915,2.000000,1,0.000000,1,"2018-08-17 07:56:06",13
2734,196,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-08-23 15:37:17",13
2735,473,2,1,-1,1.718371,2.027678,1,0.000000,1,"2018-09-08 11:24:02",13
2736,473,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-09-08 11:24:02",13
2738,475,2,1,-1,1.271186,1.500000,1,0.000000,1,"2018-09-12 12:59:53",13
2739,481,2,1,-1,1.017409,1.200543,1,0.000000,1,"2018-09-12 13:21:17",13
2740,482,2,1,26,5.727661,6.758640,1,0.000000,1,"2018-09-12 13:26:48",13
2741,28,2,1,-1,0.254237,0.300000,1,0.000000,1,"2018-09-13 10:58:49",13
2742,36,2,1,39,16.864407,19.900000,1,0.000000,1,"2018-09-13 11:03:14",13
2743,483,2,1,29,0.004749,0.005604,1,0.000000,1,"2018-09-13 11:46:46",13
2744,485,2,1,-1,3.389831,4.000000,1,0.000000,1,"2018-09-29 08:39:31",13
2745,486,2,1,29,5.084746,6.000000,1,0.000000,1,"2018-09-29 08:41:05",13
2746,487,2,1,-1,3.895593,4.596800,1,0.000000,1,"2018-09-29 08:45:10",13
2747,487,2,2,-1,11.864407,14.000000,1,0.000000,1,"2018-09-29 08:45:10",13
2748,488,2,1,-1,0.001966,0.002320,1,0.000000,1,"2018-10-10 12:59:44",13
2749,488,2,2,-1,4.237288,5.000000,1,0.000000,1,"2018-10-10 12:59:44",13
